,Unnamed: 0,orderid,shopid,userid,event_time
29220,87876,31504432232458,147941492,190650463,2019-12-31 23:13:53
29221,87880,31474292992400,61556313,184083855,2019-12-31 14:51:32
29223,87884,31466075299123,168046193,143090678,2019-12-31 12:34:36
29224,87886,31503643322210,150553948,104033783,2019-12-31 23:00:43
29225,87887,31464124250695,147941492,83343680,2019-12-31 12:02:05
29226,87888,31467018228355,134946458,255288,2019-12-31 12:50:19
29227,87890,31455591815692,36453588,63889742,2019-12-31 09:39:52
29228,87891,31425124043483,147941492,215309519,2019-12-31 01:12:04
29230,87894,31453057241527,162551899,16869864,2019-12-31 08:57:38
29232,87903,31497073792854,54615708,264232,2019-12-31 21:11:13
29233,87904,31478535978983,147941492,1564811,2019-12-31 16:02:15
29234,87911,31420957271479,28091290,178248398,2019-12-31 00:02:38
29235,87913,31426833716670,178273138,42061943,2019-12-31 01:40:33
29236,87914,31461858436657,61556313,8191814,2019-12-31 11:24:18
29237,87916,31466855790043,157607264,53197884,2019-12-31 12:47:35
29238,87918,31465459104561,147941492,197589681,2019-12-31 12:24:20
29239,87923,31479516361831,95458810,44959060,2019-12-31 16:18:36
29240,87925,31503875874586,61556313,6328689,2019-12-31 23:04:36
29241,87927,31479780807216,92566917,107240033,2019-12-31 16:23:01
29242,87932,31464987522187,147941492,16616998,2019-12-31 12:16:27
29243,87933,31461393145575,147941492,192712485,2019-12-31 11:16:33
29244,87937,31465891254688,147941492,54132666,2019-12-31 12:31:31
29245,87941,31448942270035,61556313,137827062,2019-12-31 07:49:03
29246,87943,31445557899281,131974582,169084316,2019-12-31 06:52:38
29247,87946,31470455553101,122218940,44608413,2019-12-31 13:47:36
29248,87949,31487333408188,10159,3127067,2019-12-31 18:28:53
29252,87957,31467586894350,139743785,179065138,2019-12-31 12:59:47
29253,87958,31481731427480,147941492,166466,2019-12-31 16:55:31
29254,87962,31455850519534,87063118,178640685,2019-12-31 09:44:10
29255,87973,31498167835132,801940,15580723,2019-12-31 21:29:28
29256,87975,31452938871913,147941492,112236863,2019-12-31 08:55:39
29257,87976,31449688239297,68717764,145715279,2019-12-31 08:01:28
29258,87985,31481224900284,147941492,177109885,2019-12-31 16:47:04
29259,87987,31447435103147,147941492,7781819,2019-12-31 07:23:56
29262,87997,31425180973168,61556313,146880284,2019-12-31 01:13:00
29263,87998,31456776362325,91799978,20867374,2019-12-31 09:59:36
29267,88008,31242000828869,195870375,105935455,2019-12-28 22:20:01
29268,88009,31165782023109,131974582,205884585,2019-12-28 01:09:42
29269,88011,31194200496050,147941492,26220881,2019-12-28 09:03:20
29270,88013,31174715179578,147941492,6905516,2019-12-28 03:38:35
29271,88015,31218303187080,61556313,7570264,2019-12-28 15:45:04
29273,88018,31215312213323,61359433,95897511,2019-12-28 14:55:12
29275,88023,31233575109468,81087553,37501848,2019-12-28 19:59:35
29276,88024,31222531739679,160135616,98395391,2019-12-28 16:55:31
29277,88025,31232160172225,163014475,116178776,2019-12-28 19:36:00
29278,88026,31197260916586,145146309,25311435,2019-12-28 09:54:20
29280,88029,31198777381090,24013303,71021298,2019-12-28 10:19:37
29283,88039,31181489234136,147941492,11937527,2019-12-28 05:31:30
29284,88042,31203897179698,89768730,3469855,2019-12-28 11:44:57
29286,88056,31206926119708,61556313,70951516,2019-12-28 12:35:27
29287,88059,31227178634130,54257623,1974334,2019-12-28 18:12:58
29288,88060,31213778855914,84301799,124597967,2019-12-28 14:29:39
29289,88062,31243796889716,181009364,160784036,2019-12-28 22:49:57
29290,88066,31208569853425,192785588,95869144,2019-12-28 13:02:49
29291,88067,31210947759943,61556313,751407,2019-12-28 13:42:27
29292,88070,31241935614676,61556313,187872187,2019-12-28 22:18:55
29293,88073,31228683981572,9641401,31915,2019-12-28 18:38:03
29294,88074,31193594717069,64909117,71298029,2019-12-28 08:53:14
29295,88075,31218233436547,406582,31213793,2019-12-28 15:43:53
29297,88080,31221638396043,25924280,5020304,2019-12-28 16:40:38
29298,88081,31208491889847,147941492,204246075,2019-12-28 13:01:31
29299,88083,31242056577733,61556313,29065807,2019-12-28 22:20:56
29300,88084,31225096702679,130168935,81287026,2019-12-28 17:38:16
29301,88085,31180133069049,61556313,86759630,2019-12-28 05:08:54
29305,88095,31210491412440,112442101,208113570,2019-12-28 13:34:51
29306,88104,31245706514102,115506347,15211219,2019-12-28 23:21:47
29307,88107,31241269149213,91799978,187635703,2019-12-28 22:07:49
29308,88109,31172992614442,162292584,21043732,2019-12-28 03:09:52
29309,88114,31245111807263,47415942,73756662,2019-12-28 23:11:52
29312,88120,31241377678171,147941492,141883405,2019-12-28 22:09:37
29314,88124,31213790631359,90483698,48060874,2019-12-28 14:29:50
29315,88127,31230247905046,16613121,186007400,2019-12-28 19:04:07
29316,88132,31191585975607,147941492,72914921,2019-12-28 08:19:45
29317,88140,31201821097688,147941492,4271952,2019-12-28 11:10:21
29318,88146,31242644846316,84866704,25517415,2019-12-28 22:30:45
29319,88147,31220866298196,9374147,191274618,2019-12-28 16:27:47
29321,88153,31162168952324,84301799,133607969,2019-12-28 00:09:28
29322,88154,31224568902500,61556313,199435841,2019-12-28 17:29:28
29323,88155,31240718632066,26974701,155119124,2019-12-28 21:58:39
29324,88163,31216892568530,32504026,209177527,2019-12-28 15:21:32
29325,88170,31168773078994,66861410,144657967,2019-12-28 01:59:34
29326,88171,31217246444633,120358496,173655173,2019-12-28 15:27:26
29327,88172,31222018830831,156883302,62035438,2019-12-28 16:46:59
29329,88177,31194405710345,64112798,153644985,2019-12-28 09:06:46
29330,88186,31221780088996,72368641,86180540,2019-12-28 16:43:00
29331,88191,31233771679847,147941492,69906628,2019-12-28 20:02:51
29332,88196,31227403603965,166672032,46481617,2019-12-28 18:16:43
29335,88201,31167667581165,89768730,33272869,2019-12-28 01:41:07
29338,88212,31377563987667,147941492,120802637,2019-12-30 11:59:23
29339,88215,31363294042540,147941492,107255206,2019-12-30 08:01:34
29341,88217,31369273921014,61556313,2911184,2019-12-30 09:41:14
29343,88219,31397819951554,39554718,53568070,2019-12-30 17:36:59
29347,88229,31396773429069,51831798,59317609,2019-12-30 17:19:33
29348,88231,31375570509734,147941492,192379607,2019-12-30 11:26:10
29351,88238,31405354090946,147941492,90984983,2019-12-30 19:42:34
29352,88242,31375591172939,32504026,28045614,2019-12-30 11:26:32
29353,88245,31420180103460,64394533,216370,2019-12-30 23:49:41
29354,88247,31408705055231,117079735,88231055,2019-12-30 20:38:25
29355,88248,31411898823693,87828817,155119124,2019-12-30 21:31:39
29356,88256,31418489179451,104590579,152368,2019-12-30 23:21:29
29357,88258,31385838893575,134946458,153588657,2019-12-30 14:17:19
29359,88270,31408695451827,91799978,215145478,2019-12-30 20:38:15
29360,88273,31377346929558,189308408,130015934,2019-12-30 11:55:46
29361,88274,31336389166796,147941492,72801804,2019-12-30 00:33:09
29362,88277,31380332484154,114919380,35915192,2019-12-30 12:45:32
29364,88283,31382008306345,61556313,194895776,2019-12-30 13:13:28
29365,88285,31403277770036,156883302,76102350,2019-12-30 19:07:57
29366,88287,31373713699357,54615708,3596357,2019-12-30 10:55:14
29367,88294,31378439242788,147941492,23496800,2019-12-30 12:13:59
29370,88303,31365375298822,19216692,65648817,2019-12-30 08:36:16
29372,88305,31365768787260,163014475,39628794,2019-12-30 08:42:48
29376,88318,31415294041953,148856653,199382229,2019-12-30 22:28:14
29377,88319,31369025598033,32729279,12605356,2019-12-30 09:37:05
29378,88321,31379059751961,14646941,5393062,2019-12-30 12:24:19
29379,88323,31411354942614,10287,8476888,2019-12-30 21:22:34
29381,88326,31371795077105,112442101,122148880,2019-12-30 10:23:15
29382,88329,31411374975198,25924280,987067,2019-12-30 21:22:54
29384,88333,31397123526307,61556313,192240427,2019-12-30 17:25:23
29385,88335,31410343721565,16001939,211401468,2019-12-30 21:05:44
29389,88348,31365634336629,147941492,206710851,2019-12-30 08:40:34
29390,88360,31384573397162,61556313,141578349,2019-12-30 13:56:13
29391,88368,31415225769642,147941492,3766486,2019-12-30 22:27:05
29392,88370,31376909057375,61556313,73222554,2019-12-30 11:48:29
29394,88372,31337923160933,156498720,214887935,2019-12-30 00:58:44
29396,88377,31417302755432,32504026,63415756,2019-12-30 23:01:42
29397,88382,31342205481493,156498720,215004310,2019-12-30 02:10:05
29401,88392,31380326567342,156248768,76857853,2019-12-30 12:45:26
29402,88413,31393235009254,29238238,30381571,2019-12-30 16:20:35
29403,88415,31360266182718,43412276,167978474,2019-12-30 07:11:07
29404,88416,31420046605057,769445,57350282,2019-12-30 23:47:26
29405,88418,31417944467584,54615708,126132531,2019-12-30 23:12:24
29406,88432,31409215568748,75632239,34190167,2019-12-30 20:46:55
29408,88439,31413248007529,26974701,1006266,2019-12-30 21:54:08
29409,88442,31493243513044,54615708,126537799,2019-12-31 20:07:24
29410,88444,31457089680049,110641390,17301365,2019-12-31 10:04:49
29411,88445,31422303022359,147941492,163826754,2019-12-31 00:25:03
29412,88447,31424312357170,54615708,50809810,2019-12-31 00:58:32
29413,88463,31466533450718,147941492,86503082,2019-12-31 12:42:13
29415,88466,31449108131004,147941492,205208981,2019-12-31 07:51:49
29416,88469,31465750794274,147941492,170936134,2019-12-31 12:29:10
29417,88471,31444964112166,99833363,188426363,2019-12-31 06:42:45
29419,88479,31470739827150,61556313,48593225,2019-12-31 13:52:20
29420,88480,31472196084490,156246169,112493861,2019-12-31 14:16:36
29422,88485,31443415258406,68478964,125585586,2019-12-31 06:16:55
29424,88487,31477874436890,92566917,59224411,2019-12-31 15:51:15
29425,88488,31465276154267,104590058,2005518,2019-12-31 12:21:17
29426,88490,31427537482093,118949192,111601571,2019-12-31 01:52:18
29428,88492,31506517543681,24013303,120470324,2019-12-31 23:48:37
29429,88494,31474663778409,54615708,207376204,2019-12-31 14:57:43
29430,88503,31453106261642,162551899,52361804,2019-12-31 08:58:27
29431,88510,31445179487457,13436301,4208216,2019-12-31 06:46:19
29433,88513,31491628112937,47415942,2902532,2019-12-31 19:40:28
29434,88519,31430039499851,13436301,117682273,2019-12-31 02:34:00
29435,88520,31488490222132,156883302,136087303,2019-12-31 18:48:11
29439,88528,31497086147544,16613121,832468,2019-12-31 21:11:27
29440,88535,31471558411897,147941492,166251023,2019-12-31 14:05:58
29443,88550,31446463335065,61556313,9785413,2019-12-31 07:07:43
29444,88551,31431392996240,89768730,35420750,2019-12-31 02:56:32
29446,88557,31440694308602,147941492,124909375,2019-12-31 05:31:34
29447,88558,31425221095361,147941492,87600398,2019-12-31 01:13:41
29448,88563,31503135336326,36453588,121446391,2019-12-31 22:52:16
29449,88567,31499530593343,84301799,39407891,2019-12-31 21:52:10
29451,88570,31459025876702,148917764,146402689,2019-12-31 10:37:06
29452,88571,31461843964182,4149345,90315330,2019-12-31 11:24:03
29453,88572,31491537156944,123401085,12869645,2019-12-31 19:38:57
29454,88574,31469616901297,9641401,8294432,2019-12-31 13:33:36
29455,88575,31487490858483,92566917,215464664,2019-12-31 18:31:31
29456,88576,31491832811137,61556313,3885019,2019-12-31 19:43:52
29457,88581,31476175003498,61556313,2568915,2019-12-31 15:22:55
29458,88592,31463115459522,54054704,117742673,2019-12-31 11:45:15
29459,88597,31462527251076,208265257,70799945,2019-12-31 11:35:27
29460,88599,31449773846825,115179739,93937504,2019-12-31 08:02:54
29462,88604,31464237611719,147941492,103041846,2019-12-31 12:03:57
29463,88605,31456029313128,19216692,37941068,2019-12-31 09:47:09
29464,88606,31464453490283,131711368,214717640,2019-12-31 12:07:33
29465,88607,31456046966143,61556313,425354,2019-12-31 09:47:26
29467,88612,31459270376475,43412276,55282871,2019-12-31 10:41:10
29468,88613,31470630152230,50968827,139877296,2019-12-31 13:50:30
29469,88614,31460923507979,61556313,163945,2019-12-31 11:08:43
29470,88615,31470437033992,75632239,165863622,2019-12-31 13:47:17
29471,88619,31496427381953,61556313,32317149,2019-12-31 21:00:27
29472,88621,31473504604485,54615708,31229372,2019-12-31 14:38:24
29473,88623,31461861516222,36453588,21673722,2019-12-31 11:24:21
29475,88631,31420892485572,147941492,25931282,2019-12-31 00:01:32
29476,88636,31202026844621,21534934,4600853,2019-12-28 11:13:47
29478,88643,31213136759020,147941492,15495067,2019-12-28 14:18:56
29481,88654,31180240999838,147941492,133528478,2019-12-28 05:10:40
29482,88655,31198572529712,54054704,214573875,2019-12-28 10:16:12
29483,88658,31245268675623,201503467,127722359,2019-12-28 23:14:29
29484,88660,31240664087652,79069823,213902262,2019-12-28 21:57:45
29485,88662,31227629968702,61556313,75798437,2019-12-28 18:20:29
29486,88669,31171757853199,122218940,193651195,2019-12-28 02:49:18
29487,88672,31202534522210,54615708,192228492,2019-12-28 11:22:15
29488,88673,31200103263583,9374147,76460975,2019-12-28 10:41:44
29489,88674,31221143720392,6765647,214628766,2019-12-28 16:32:23
29490,88677,31206300861778,78509316,192915048,2019-12-28 12:25:01
29492,88681,31245093140710,116337057,173723192,2019-12-28 23:11:34
29494,88684,31170241689840,25924280,7581455,2019-12-28 02:24:01
29495,88685,31199365561191,26974701,80899963,2019-12-28 10:29:25
29496,88692,31215400324871,21534934,26107753,2019-12-28 14:56:41
29497,88693,31231657809694,105378074,149450468,2019-12-28 19:27:38
29498,88694,31217503015465,54615708,33959025,2019-12-28 15:31:43
29499,88700,31168548893853,24013303,140289042,2019-12-28 01:55:49
29500,88702,31202055592196,61556313,3236315,2019-12-28 11:14:15
29502,88719,31178272284324,147941492,213526271,2019-12-28 04:37:52
29503,88721,31236955341870,14646941,94716618,2019-12-28 20:55:55
29506,88730,31247655549262,147941492,89034476,2019-12-28 23:54:16
29507,88732,31222377081497,43412276,98305903,2019-12-28 16:52:57
29508,88735,31210630721474,722132,71354395,2019-12-28 13:37:10
29509,88739,31214607204952,32504026,19496862,2019-12-28 14:43:27
29511,88742,31226929606822,112547365,187375969,2019-12-28 18:08:50
29512,88743,31201901906200,147941492,209834805,2019-12-28 11:11:41
29513,88744,31228993899408,98481320,124710764,2019-12-28 18:43:14
29514,88747,31209529020925,21534934,122256077,2019-12-28 13:18:49
29515,88748,31242328108571,147941492,115133726,2019-12-28 22:25:29
29516,88752,31209452842608,147941492,105680236,2019-12-28 13:17:33
29518,88754,31201734965887,18173522,176362798,2019-12-28 11:08:55
29521,88761,31246146500529,93295101,185411479,2019-12-28 23:29:07
29522,88762,31212627514832,147941492,140012946,2019-12-28 14:10:27
29524,88769,31247522200761,61556313,3489373,2019-12-28 23:52:03
29526,88771,31241248914488,25924280,19436786,2019-12-28 22:07:28
29527,88777,31243661131412,25924280,40564368,2019-12-28 22:47:41
29528,88782,31218980409901,61556313,96182896,2019-12-28 15:56:20
29531,88790,31205948970799,54615708,96095018,2019-12-28 12:19:08
29532,88791,31220525001831,157830762,120099470,2019-12-28 16:22:05
29534,88793,31223753531667,29650418,133197690,2019-12-28 17:15:53
29535,88800,31203560004340,89768730,95807749,2019-12-28 11:39:21
29536,88803,31192465200219,147941492,65435195,2019-12-28 08:34:26
29537,88805,31196576691013,24013303,119394523,2019-12-28 09:42:57
29538,88807,31190672620726,61556313,85666373,2019-12-28 08:04:33
29541,88815,31177966250810,147941492,44217098,2019-12-28 04:32:47
29543,88819,31178230028399,96558159,82538384,2019-12-28 04:37:10
29544,88820,31213712262630,39938958,43425794,2019-12-28 14:28:33
29545,88823,31236885776129,147941492,98679380,2019-12-28 20:54:45
29547,88825,31215602214495,36453588,202435273,2019-12-28 15:00:03
29548,88826,31196662522595,61556313,74024019,2019-12-28 09:44:22
29549,88829,31188208561405,93295101,214456459,2019-12-28 07:23:28
29550,88830,31173371305463,61556313,146486811,2019-12-28 03:16:11
29551,88832,31238253235793,121727827,3952127,2019-12-28 21:17:34
29552,88833,31205344302343,89768730,960102,2019-12-28 12:09:05
29553,88842,31218505483243,61556313,807678,2019-12-28 15:48:25
29555,88848,31203755165601,1175477,203917219,2019-12-28 11:42:36
29556,88851,31193499810637,21534934,18098596,2019-12-28 08:51:40
29557,88852,31163853340032,157607264,117319305,2019-12-28 00:37:33
29558,88855,31144433369079,89768730,82093655,2019-12-27 19:13:54
29563,88866,31131995234042,69681267,59310207,2019-12-27 15:46:35
29564,88869,31133698325974,406582,4126240,2019-12-27 16:14:58
29565,88873,31146499339026,25924280,138206540,2019-12-27 19:48:20
29567,88879,31086482817056,147941492,34453888,2019-12-27 03:08:03
29570,88890,31134658485144,147941492,103050124,2019-12-27 16:30:58
29571,88892,31151242553285,32504026,5415986,2019-12-27 21:07:22
29573,88899,31116834882280,147941492,118765464,2019-12-27 11:33:55
29574,88902,31103664478491,61556313,25625995,2019-12-27 07:54:24
29575,88904,31114366447492,75622223,60352193,2019-12-27 10:52:46
29576,88909,31131611905633,147941492,168175811,2019-12-27 15:40:11
29577,88910,31128921757349,54615708,200517234,2019-12-27 14:55:21
29578,88915,31149680791978,78509316,199534432,2019-12-27 20:41:20
29579,88916,31136134707692,43412276,2943234,2019-12-27 16:55:34
29580,88917,31135927479071,64909117,34718157,2019-12-27 16:52:08
29581,88919,31145475432931,61556313,12947457,2019-12-27 19:31:16
29582,88926,31131855396077,147941492,210538367,2019-12-27 15:44:15
29583,88927,31076226587998,147941492,143121839,2019-12-27 00:17:07
